"Date","Open","High","Low","Close","Volume","Dividends","Stock Splits","vol10","vol30"
2014-12-20,22.1567535400391,22.1567535400391,22.1567535400391,22.1567535400391,0,0,0,0.44292327438759,NA
2014-12-21,21.6932225427708,22.1567529389838,21.4151043050429,22.0640468597412,6257995,0,0,0.450170457149288,NA
2014-12-22,21.8786348058822,22.0640469652541,21.7859287261963,21.7859287261963,4353079,0,0,0.442164753763317,0.333595163635462
2014-12-23,21.9713407804986,22.4348711767116,21.878634701256,22.0640468597412,12338193,0,0,0.428296277241729,0.336445165935343
2014-12-24,21.971342086792,22.2494603410552,21.8786360020376,21.971342086792,6366035,0,0,0.371333797702724,0.337714621502276
2014-12-27,21.971342086792,21.971342086792,21.971342086792,21.971342086792,0,0,0,0.371333797702724,0.337714621502276
2014-12-28,21.6005172729492,21.7859294383823,21.5078111902327,21.6005172729492,4051389,0,0,0.352865551143808,0.338454259717601
2014-12-29,21.3223999871148,21.3223999871148,20.7661634657118,20.8588695526123,5427123,0,0,0.300085405989134,0.30313395763957
2014-12-30,20.8588723702864,21.1369906685569,19.3755747795105,20.3953418731689,6439117,0,0,0.353758022932742,0.332697885781193
2014-12-31,20.5807488134929,20.7661609649658,20.3026305862835,20.7661609649658,2695761,0,0,0.318730683544224,0.333812435401977
2015-01-03,20.7661609649658,20.7661609649658,20.7661609649658,20.7661609649658,0,0,0,0.318730683544224,0.333812435401977
2015-01-04,20.3953395066438,20.4880455953104,19.931809063311,20.0245151519775,1351181,0,0,0.312953539002589,0.335379527808479
2015-01-05,19.282865292558,19.9318078745191,19.0974531262834,19.8391017913818,3787603,0,0,0.336299381894829,0.336232230642729
2015-01-06,19.8391009814119,20.3953374575262,19.7463949020595,20.3026313781738,3510971,0,0,0.34186495948284,0.338277913747256
2015-01-07,20.5807495117188,20.766161669482,20.4880434328371,20.5807495117188,4522485,0,0,0.340523987212679,0.33789810987846
2015-01-10,20.5807495117188,20.5807495117188,20.5807495117188,20.5807495117188,0,0,0,0.340523987212679,0.33789810987846
2015-01-11,20.9515753907043,21.6005179913013,20.7661632191051,21.4151058197021,3095417,0,0,0.358552855852546,0.342815074653058
2015-01-12,21.1369862720884,21.7859288330736,20.8588680316662,21.5078105926514,4888737,0,0,0.373358239785962,0.349185590672735
2015-01-13,21.6005166727921,21.6932227529328,21.3223984323699,21.5078105926514,5079295,0,0,0.270713634516074,0.34978831227365
2015-01-14,21.4151046203213,21.5078107009288,21.2296924591064,21.2296924591064,3219273,0,0,0.264941124488744,0.350220918408249
2015-01-17,21.2296924591064,21.2296924591064,21.2296924591064,21.2296924591064,0,0,0,0.264941124488744,0.350220918408249
2015-01-18,21.1369852679116,21.2296913436481,20.7661609649658,20.7661609649658,1646745,0,0,0.2602641197513,0.350395381483148
2015-01-19,20.7661665189634,21.0442848205566,20.5807543179012,21.0442848205566,1435079,0,0,0.235852263969784,0.348440924764917
2015-01-20,20.9515717322366,21.415102080295,20.9515717322366,21.13698387146,4459937,0,0,0.224667198170349,0.341947706311478
2015-01-21,21.1369888637377,21.4151071382606,21.1369888637377,21.3224010467529,2201621,0,0,0.224446174797028,0.318444898721148
2015-01-25,21.5078105926514,21.8786349132143,21.3223984323699,21.5078105926514,6515873,0,0,0.237494873200944,0.321584198399259
2015-01-26,21.5078129525912,21.9713434041557,21.4151068622783,21.8786373138428,6871199,0,0,0.21971846531534,0.316938717328007
2015-01-27,21.878634701256,22.2494590182264,21.6932225427708,22.0640468597412,12430563,0,0,0.192133577915047,0.297972559064406
2015-01-28,21.9713434041557,22.0640494944686,21.7859312235299,21.8786373138428,2256957,0,0,0.18888059317533,0.279348342385422
2015-01-31,21.8786373138428,21.8786373138428,21.8786373138428,21.8786373138428,0,0,0,0.184759863688133,0.261991892564118
2015-02-01,22.2494602203369,22.2494602203369,22.0640480518341,22.2494602203369,4034659,0,0,0.18647435915445,0.26239647780918
2015-02-02,22.1567535400391,22.342165703554,22.0640474582816,22.1567535400391,7039913,0,0,0.178239502679137,0.256545415030471
2015-02-03,22.2494644415183,22.620288848877,21.8786400341597,22.620288848877,7359457,0,0,0.1932906717062,0.262097213803804
2015-02-04,22.3421646012619,23.6400496818331,22.2494585240782,23.4546375274658,14391645,0,0,0.257709388845763,0.27914221557907
2015-02-07,23.4546375274658,23.4546375274658,23.4546375274658,23.4546375274658,0,0,0,0.254678249211516,0.277605044304363
2015-02-08,24.8452354765286,25.6795903992479,24.5671171689556,25.4014720916748,13319291,0,0,0.276876130383695,0.288109234053222
2015-02-09,25.1233488321304,25.8649975061417,25.030642747879,25.2160549163818,11174665,0,0,0.28364819161133,0.292855283399453
2015-02-10,24.9379385208071,25.1233507031179,23.7327593357867,24.0108776092529,5950639,0,0,0.322644882384563,0.30572940492504
2015-02-11,23.9181706688621,24.4744071960449,23.8254645809983,24.4744071960449,3393177,0,0,0.330455551663922,0.269668081176764
2015-02-14,24.4744071960449,24.4744071960449,24.4744071960449,24.4744071960449,0,0,0,0.330455551663922,0.266790103702595
2015-02-15,25.4941738976373,25.5868799845378,24.9379373762343,25.0306434631348,3243175,0,0,0.338471063769751,0.270511334991623
2015-02-16,25.1233537841017,25.8650026042966,25.0306476815774,25.4014720916748,12493933,0,0,0.350583449090136,0.272283851351955
2015-02-17,25.4941738976373,25.5868799845378,24.8452312893338,25.0306434631348,2956971,0,0,0.347378167218758,0.266870233914394
2015-02-18,24.9379369047351,24.9379369047351,24.1035821384057,24.659818649292,4172365,0,0,0.312716667501112,0.267507752639042
2015-02-21,24.659818649292,24.659818649292,24.659818649292,24.659818649292,0,0,0,0.312716667501112,0.26647627169879
2015-02-22,24.3816967817453,24.4744028531588,24.1035785675049,24.1035785675049,2253299,0,0,0.286501667841771,0.267798065744258
2015-02-23,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.268907020804039,0.258871581060706
2015-02-24,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.206982137114447,0.247559176074361
2015-02-25,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.19046762526676,0.245733369310811
2015-02-28,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.19046762526676,0.244686871416186
2015-03-01,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.174010481002824,0.244686871416186
2015-03-02,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.143204146798971,0.241650920924974
2015-03-03,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.112444899978912,0.238520949715928
2015-03-04,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.0460282729812452,0.235460148889994
2015-03-07,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.0460282729812452,0.234358220585553
2015-03-08,24.6598142228037,24.7525202913104,24.4744020857901,24.5671081542969,2937335,0,0,0.0340658236896907,0.23087087126503
2015-03-09,24.5671132839087,24.6598193717725,24.3817011081811,24.4744071960449,2560095,0,0,0.0482675083483118,0.227374166521643
2015-03-10,24.3816996901783,24.9379361850112,24.2889936077061,24.8452301025391,3925551,0,0,0.0929974233470631,0.227735113646392
2015-03-11,24.7525234222412,24.8452295024743,24.567111261775,24.7525234222412,5992495,0,0,0.0989965060150905,0.227507579436717
2015-03-14,24.7525234222412,24.7525234222412,24.7525234222412,24.7525234222412,0,0,0,0.0989965060150905,0.227507579436717
2015-03-15,24.6598193717725,24.7525254596363,24.2889950203173,24.4744071960449,3510665,0,0,0.114229636452298,0.229412814486815
2015-03-16,24.3816967817453,24.5671089245723,24.0108724960914,24.1035785675049,2207809,0,0,0.133474700417079,0.231827290662529
2015-03-17,24.1035837004083,24.2889958827192,23.5473471534758,24.0108776092529,4512255,0,0,0.162959423676992,0.230847150265183
2015-03-18,24.2889907103318,24.2889907103318,23.9181664246779,24.1035785675049,2831195,0,0,0.169431685956888,0.207056684873837
2015-03-21,24.1035785675049,24.1035785675049,24.1035785675049,24.1035785675049,0,0,0,0.169431685956888,0.207056684873837
2015-03-22,24.9379355827074,24.9379355827074,24.4744051815419,24.7525234222412,2038789,0,0,0.175345788639042,0.194927192915048
2015-03-23,24.659818649292,25.0306429898828,24.659818649292,24.659818649292,1672421,0,0,0.177768588705231,0.188186440646953
2015-03-24,24.6598165308534,24.6598165308534,23.3619314502822,23.4546375274658,5085381,0,0,0.227711200695256,0.185600392201213
2015-03-25,21.8786372230166,23.4546407517933,21.8786372230166,23.3619346618652,4520579,0,0,0.307693921130349,0.216605458209563
2015-03-28,23.3619346618652,23.3619346618652,23.3619346618652,23.3619346618652,0,0,0,0.307693921130349,0.216605458209563
2015-03-29,23.7327590215774,23.8254651115054,23.3619346618652,23.3619346618652,1075997,0,0,0.308116591920853,0.214681074744049
2015-03-30,23.5473498672735,23.6400559691132,22.5275827470373,22.620288848877,2937387,0,0,0.333596266502069,0.223315466202686
2015-03-31,22.6202843208623,23.0838147372734,22.6202843208623,22.8056964874268,1471761,0,0,0.326015358184848,0.220216289943016
2015-04-01,22.9911107192805,23.1765229025005,22.3421680780105,22.5275802612305,1535517,0,0,0.341104867417695,0.221493588090696
2015-04-04,22.5275802612305,22.5275802612305,22.5275802612305,22.5275802612305,0,0,0,0.341104867417695,0.221493588090696
2015-04-05,22.342165703554,22.342165703554,21.7859292130091,22.1567535400391,2634395,0,0,0.344862433626135,0.224229587747057
2015-04-06,22.3421680780105,22.5275802612305,22.1567558947905,22.5275802612305,2400873,0,0,0.345556396731618,0.226083057609767
2015-04-07,22.6202876823993,22.7129937794583,22.4348754882812,22.4348754882812,1877413,0,0,0.306951772489861,0.227097851381246
2015-04-08,22.2494615827288,23.5473468417213,22.1567554928008,23.3619346618652,3761685,0,0,0.289691782076682,0.250597410139936
2015-04-11,23.3619346618652,23.3619346618652,23.3619346618652,23.3619346618652,0,0,0,0.289691782076682,0.250597410139936
2015-04-12,23.1765217668428,23.732758289247,23.0838156797754,23.5473461151123,3087127,0,0,0.295633540859842,0.255201511582692
2015-04-13,23.3619314502822,23.8254618362005,23.3619314502822,23.4546375274658,2330217,0,0,0.264177698952627,0.257482569830434
2015-04-14,24.1035837004083,24.1035837004083,23.8254654269421,24.0108776092529,4584305,0,0,0.259372736620355,0.258273759177779
2015-04-15,24.103577811763,24.8452263598172,24.0108717432562,24.5671081542969,8465593,0,0,0.256245363088785,0.265029126001112
2015-04-18,24.5671081542969,24.5671081542969,24.5671081542969,24.5671081542969,0,0,0,0.256245363088785,0.265029126001112
2015-04-19,25.3087610006332,25.4014670848846,25.030642747879,25.2160549163818,5256005,0,0,0.24869714366481,0.2655350027065
2015-04-20,25.1233530459197,25.7722957445228,25.0306469461192,25.5868835449219,4765909,0,0,0.2590280384133,0.269633343101721
2015-04-21,25.6795853376389,25.8649975061417,24.8452305793762,25.2160549163818,6705251,0,0,0.283587996341776,0.274768953380767
2015-04-22,25.0306433373755,25.4014676831144,25.0306433373755,25.3087615966797,2189207,0,0,0.220705569735993,0.27526219392658
2015-04-25,25.2160536614047,25.6795840595923,25.2160536614047,25.4978809356689,2641369,0,0,0.227435028345278,0.277082159790047
2015-04-26,25.4941741263469,25.5868802140791,25.4014680386147,25.5609226226807,3307709,0,0,0.212652738268151,0.275412546186741
2015-04-27,25.4941734822336,25.8649978237934,25.4014673968437,25.6758766174316,2702085,0,0,0.211388438574364,0.274324259232835
2015-04-28,25.9577049136107,26.9774718923597,25.4941744687248,26.6400203704834,8690639,0,0,0.269311691779099,0.286408227071807
2015-04-29,26.6400203704834,26.6400203704834,26.6400203704834,26.6400203704834,0,0,0,0.248844285611793,0.285153581520667
2015-05-02,26.2358239694567,26.5139422447513,25.8649996023972,25.9539966583252,2061971,0,0,0.259816405193653,0.288397168899823
2015-05-03,25.9577068392299,25.9577068392299,25.5868824558123,25.8130855560303,1728485,0,0,0.259654824022569,0.287634603291379
2015-05-04,25.7722921134,25.9577042868777,25.4014677664446,25.5312557220459,2021485,0,0,0.25285605412435,0.288929594719151
2015-05-05,25.4014718363943,25.8650023443577,25.4014718363943,25.7500476837158,1489977,0,0,0.228477949172755,0.274981039080878
2015-05-06,25.6795839732029,25.7722900525285,25.4941718145516,25.6721687316895,1908829,0,0,0.22650932271428,0.24761445191516
2015-05-09,25.6795875167662,25.7722936088845,25.4941753325296,25.642505645752,774419,0,0,0.222172703392626,0.248333600125563
2015-05-10,25.4941738342641,25.7722920942743,25.308761660924,25.3940525054932,1273015,0,0,0.227758327589009,0.247988059766603
2015-05-11,25.3087582363667,25.4941703846185,25.2160521622408,25.4904613494873,558387,0,0,0.223595990336985,0.23414389840551
2015-05-12,25.4941730499268,25.5868791337447,25.216054798473,25.4941730499268,824299,0,0,0.151209645467422,0.232857152716163
2015-05-13,25.494169289567,26.4212299910058,25.494169289567,25.8909511566162,4640503,0,0,0.185633798515922,0.232411324837092
2015-05-16,25.9577099144094,26.1431221280837,25.6795915938978,25.8093795776367,2017849,0,0,0.178290847831984,0.234488007463711
2015-05-17,25.7722888232635,25.8649948981673,25.5868766734558,25.5905857086182,1414667,0,0,0.175977741156033,0.231112571623734
2015-05-18,25.586879658242,25.6795857439602,25.4941735725237,25.6573371887207,1052769,0,0,0.164865693783073,0.229646399041478
2015-05-19,25.5868847830394,25.7722969916122,25.4941786787531,25.7018394470215,788791,0,0,0.158991841997202,0.229421541235774
2015-05-20,25.58688025951,25.6795863474067,25.4014680837164,25.594295501709,1039889,0,0,0.159016312452251,0.204371890936501
2015-05-23,25.4941678590023,25.5868739239441,25.4014617940605,25.5015830993652,774103,0,0,0.157152635275221,0.204763565301668
2015-05-24,25.5868739545704,25.5868739545704,25.4014618244648,25.5535011291504,643973,0,0,0.148942287885583,0.199398134394212
2015-05-25,25.4014666225626,25.5868787876908,25.4014666225626,25.5349636077881,703849,0,0,0.146870575661299,0.196851216957347
2015-05-26,25.4941734465139,25.5868795317739,25.1233491054737,25.2457218170166,2272959,0,0,0.150571298805679,0.198380829244606
2015-05-27,25.2160549698928,25.3087610543409,24.5671123787559,24.8526458740234,1917823,0,0,0.13826112104189,0.196213763724544
2015-05-30,24.8452327671156,25.1233510443594,24.752526674701,24.8489418029785,1638667,0,0,0.134970749138278,0.197913528214848
2015-05-31,24.8452323139107,24.8452323139107,24.5671140417401,24.771068572998,766825,0,0,0.135301914032433,0.197226942852991
2015-06-01,24.7525225668544,25.0306407979427,24.7525225668544,25.0269317626953,742245,0,0,0.137709962817724,0.19155583603149
2015-06-02,24.937941663079,25.4014721772626,24.937941663079,25.0046901702881,998431,0,0,0.14483375045291,0.181160512943731
2015-06-03,24.9379325558655,25.0306386248464,24.7525204179037,24.7896022796631,825665,0,0,0.145030152601579,0.180394388369882
2015-06-06,24.5671157290342,24.8452340203063,24.3817035348528,24.4818248748779,973423,0,0,0.154196887193897,0.180586397537782
2015-06-07,24.4744063672819,24.5671124520065,24.1035820283837,24.5411548614502,1122325,0,0,0.163075824356188,0.1831678514334
2015-06-08,24.3816990511862,24.6598172913138,24.3816990511862,24.5634021759033,1229635,0,0,0.16517340251287,0.181519866486231
2015-06-09,24.5671127725726,24.7525249444411,24.5671127725726,24.6041946411133,819657,0,0,0.157347515280277,0.153073308658836
2015-06-10,24.5671114391493,24.6598175200518,24.3816992773444,24.5596961975098,400693,0,0,0.13374431108117,0.154341164837066
2015-06-13,24.5671129921452,24.8452312524337,24.5671129921452,24.8415222167969,695273,0,0,0.130497346617032,0.149481645492773
2015-06-14,25.0306450983329,25.0306450983329,24.4744085405922,24.5708236694336,1703637,0,0,0.143066313808106,0.152471574913554
2015-06-15,24.5671115285531,24.5671115285531,24.2889932848336,24.3854084014893,643669,0,0,0.143218162143563,0.149059465553866
2015-06-16,24.3817019096383,24.4744080005495,24.0108775459937,24.2185382843018,1271293,0,0,0.144054642508408,0.149451174992754
2015-06-17,24.1962897595526,24.1962897595526,24.0108775774871,24.1147079467773,1385651,0,0,0.14196782229154,0.148856525280499
2015-06-20,24.0108772913615,24.1035833812895,23.2692285719372,23.3619346618652,2283307,0,0,0.1679617775801,0.159879944043545
2015-06-21,23.2692261530719,23.4546383136541,23.0838139924896,23.2247276306152,2753535,0,0,0.164990132379336,0.159163724293145
2015-06-22,23.2692270590189,23.8254635624217,23.2692270590189,23.5102634429932,1718905,0,0,0.17642166468412,0.163276679966528
2015-06-23,23.5473449212727,23.8254631683743,23.4546388389055,23.7587146759033,1009863,0,0,0.181238231658318,0.163582041805267
2015-06-24,23.7327579738485,24.1035823171899,23.6400518880132,24.0182914733887,1091871,0,0,0.187363640108777,0.155036352697411
2015-06-27,23.825464617972,23.825464617972,23.269228089926,23.3878917694092,1286465,0,0,0.197548672955985,0.157344779368647
2015-06-28,23.3619360510084,23.3619360510084,22.8984055738058,23.0356101989746,645669,0,0,0.195155578995799,0.160062777372572
2015-06-29,22.8984066813636,23.2692310810618,22.6202883815899,23.1616916656494,1523387,0,0,0.210187884042803,0.166987447058583
2015-06-30,23.176521062851,23.7327575683594,22.9911088943481,23.7327575683594,1862383,0,0,0.223645688670745,0.174877051438521
2015-07-01,23.6400535482839,24.4744083793998,23.5473474559377,24.3668689727783,2444239,0,0,0.251062156062487,0.186387422623402
2015-07-04,24.1035846672014,24.4744090466968,23.9181724774537,24.3891181945801,1457879,0,0,0.237814885956274,0.190213703266046
2015-07-05,24.0108748561664,24.2889930977436,23.9181687756407,24.181453704834,1356013,0,0,0.237484461153433,0.191671887663386
2015-07-06,24.1035823433398,24.1962884292757,23.6400519136602,23.9144611358643,2173465,0,0,0.237155642984006,0.195490541686593
2015-07-07,23.7327578023071,24.0108760578029,23.4546395468113,23.5733032226562,1861551,0,0,0.242898049926387,0.197150534564794
2015-07-08,23.5473427568577,25.123346012238,23.4546366830118,24.6968975067139,8319863,0,0,0.313856901049967,0.224721181851405
2015-07-11,24.1962874778564,24.8452300538909,24.1035813955658,24.2593269348145,1840179,0,0,0.319032082333934,0.229373425676038
2015-07-12,24.2889966566781,24.474408844897,23.9181722802402,24.1517906188965,1166011,0,0,0.320834437069167,0.232011785741812
2015-07-13,24.4033298492432,24.5910477711604,24.0278940054087,24.4033298492432,1264859,0.4,0,0.317082789171195,0.234685522742496
2015-07-14,24.4033321897227,24.5910501296436,24.3094732197622,24.5122089385986,451239,0,0,0.304278564551821,0.233348508269608
2015-07-18,24.5122089385986,24.5122089385986,24.5122089385986,24.5122089385986,0,0,0,0.281127760995144,0.232536654297116
2015-07-19,24.5122089385986,24.5122089385986,24.5122089385986,24.5122089385986,0,0,0,0.27245023324987,0.230214543638589
2015-07-20,24.5122089385986,24.5122089385986,24.5122089385986,24.5122089385986,0,0,0,0.268473103227962,0.22781455925726
2015-07-21,24.4971913019993,24.6849092430108,24.4971913019993,24.5309791564941,376683,0,0,0.260175672359097,0.227346126172247
2015-07-22,24.4971928344531,24.7787697635848,24.4971928344531,24.7637519836426,713347,0,0,0.252755526065138,0.227839208821441
2015-07-25,24.5910531199989,24.684912101373,24.2156171945027,24.3470191955566,777935,0,0,0.155885145693172,0.22942788744998
2015-07-26,24.2156120599419,24.2156120599419,23.6524582911061,23.7538261413574,982123,0,0,0.144862542907005,0.232229845973395
2015-07-27,23.7463190025742,24.0278959077431,23.5586010657949,23.9490547180176,645099,0,0,0.140419338638212,0.231472119765547
2015-07-28,23.9340381622314,24.1217561086019,23.8401791890462,23.9340381622314,729701,0,0,0.126856300705099,0.231526069673631
2015-07-29,23.9340399806993,24.4033348822817,23.9340399806993,24.3357563018799,623201,0,0,0.135329867412288,0.231600958490069
2015-08-01,24.2156160339757,24.2156160339757,23.7463211495963,23.8551979064941,696583,0,0,0.147631801637839,0.233709344459966
2015-08-02,23.8401765904203,23.9340355533747,23.7463176274659,23.8664569854736,735237,0,0,0.14952816620269,0.225937839584433
2015-08-03,23.8401799314257,24.0278978836416,23.2770260747778,23.494779586792,1322207,0,0,0.177539234774279,0.230937838916612
2015-08-04,23.4647439633174,23.5586029391707,22.9015901081978,23.1005706787109,2349401,0,0,0.195606634356062,0.232519629917399
2015-08-05,22.9015906811108,22.9954496593121,22.7138727247083,22.856538772583,1207241,0,0,0.19609807019235,0.231904629641634
2015-08-08,22.7138701758387,22.995447078845,22.6200112081699,22.9466400146484,486185,0,0,0.193826477558701,0.231210608455641
2015-08-09,22.9015903402475,23.370885224269,22.9015903402475,23.2995529174805,639815,0,0,0.190462860809122,0.230248219134195
2015-08-10,23.4647417456154,23.4647417456154,23.0893058776855,23.0893058776855,365813,0,0,0.187362055159047,0.229315551432594
2015-08-11,22.9015900814127,22.9954490571562,22.6200131541822,22.9428882598877,1113379,0,0,0.190563147752695,0.225793659121614
2015-08-12,22.9954486277188,23.0893076017095,22.8077306797374,22.8340110778809,395053,0,0,0.185082676133722,0.219966069250361
2015-08-15,22.7138726385418,22.9015905942323,22.1507187714705,22.2520866394043,1023353,0,0,0.202176549106566,0.217334859809785
2015-08-16,22.0568593888129,22.3384363171807,21.5875645081998,22.2483310699463,1317543,0,0,0.22569293021924,0.221754444402508
2015-08-17,22.2445727225497,22.2445727225497,21.3998421128326,21.9179439544678,2164009,0,0,0.235368806331907,0.230214727327333
2015-08-18,21.5875618759707,22.1507156640395,21.3998439466144,21.5725440979004,2065023,0,0,0.242768518549574,0.234442522799918
2015-08-19,21.39984409297,22.0568568502103,20.8366903010497,21.6175975799561,2834149,0,0,0.294943856763152,0.251218157340024
2015-08-22,20.8366918951996,21.399845730205,19.8981021701906,20.0107326507568,4362295,0,0,0.364205113133142,0.254633230669081
2015-08-23,20.085820440847,20.4612563369376,18.3212714427864,18.4526748657227,5450991,0,0,0.489719108132009,0.314688238608038
2015-08-24,18.6591662622175,20.2735404968262,18.6591662622175,20.2735404968262,4379085,0,0,0.547761523157796,0.34393062121556
2015-08-25,20.2735371436313,20.9305499214342,19.8981012706011,20.4875354766846,2788769,0,0,0.566425221909945,0.352724806010639
2015-08-26,21.399846501907,21.7752824054492,20.8366926465936,21.0844802856445,2219843,0,0,0.580614688483126,0.360408650701305
2015-08-29,21.6814223118792,22.0568581960676,21.3059864276908,21.4111080169678,1877979,0,0,0.581305410077564,0.365415966467859
2015-08-30,21.0244057446029,21.2121236530368,20.461252019301,20.6602325439453,1337255,0,0,0.582319482817736,0.370761356898658
2015-08-31,20.8366887316195,20.93054768987,20.2735349821162,20.4762706756592,1366017,0,0,0.578548601511397,0.374894269178719
2015-09-01,19.9919627139394,20.1796806736947,19.6165267944288,20.0557861328125,4541493,0,0,0.575491277137693,0.377883897100875
2015-09-02,20.3673953859295,20.4612543508416,20.0858184911931,20.3148345947266,724735,0,0,0.552152462115183,0.378734151789592
2015-09-05,20.0858201368139,20.8366919176294,20.0858201368139,20.4612560272217,1038677,0,0,0.518650892639473,0.382628111996867
2015-09-06,20.5551140616117,20.8366909665652,20.3673961249759,20.540096282959,2131019,0,0,0.403479895500147,0.382490493254414
2015-09-07,20.4612552107793,20.8366910862064,20.3673962419225,20.7465858459473,1480563,0,0,0.323929196786051,0.383004504105816
2015-09-08,21.0244104464308,21.5875642976744,21.0244104464308,21.3848285675049,1682377,0,0,0.296686753629633,0.385216335356484
2015-09-09,21.1182673498414,21.30598528184,20.8366904518435,21.1820907592773,1540061,0,0,0.273655851284205,0.38568404099265
2015-09-12,21.1182687899008,21.3998457070994,20.8366918727021,20.9155330657959,1478809,0,0,0.265420921743948,0.386970973284169
2015-09-13,20.8366942853343,20.9305532686016,20.367399368998,20.5701351165771,1515943,0,0,0.255742127246613,0.38963115655223
2015-09-14,20.4612552107793,20.8366910862064,20.4612552107793,20.7465858459473,466641,0,0,0.243235758881648,0.386988627612247
2015-09-15,20.836692006973,21.0244099529818,20.4612561149555,20.5626239776611,639357,0,0,0.242038423324651,0.386742533660234
2015-09-16,20.6489734191808,20.6489734191808,20.0858195986577,20.1458892822266,883721,0,0,0.249829912007958,0.389135454135654
2015-09-19,19.8042441124472,20.1796800197922,19.4288082051023,19.8267707824707,1161627,0,0,0.251477580599162,0.39365174389387
2015-09-20,19.9919602628795,20.0858192312499,19.7103833577686,20.0332584381104,915457,0,0,0.248516172708613,0.393438313267428
2015-09-26,20.0332584381104,20.0332584381104,20.0332584381104,20.0332584381104,0,0,0,0.238838328501481,0.392435369602005
2015-09-27,20.0332584381104,20.0332584381104,20.0332584381104,20.0332584381104,0,0,0,0.225151332375974,0.391387993456492
2015-09-28,19.522666422526,19.8981023152669,19.4288074493408,19.7103843688965,850277,0,0,0.226631744113849,0.393006738222356
2015-09-29,19.9919610559365,20.2735379722173,19.8981020838429,20.2547664642334,604905,0,0,0.219256833123146,0.390058886304808
