price,strike
490.5500030517578,3050
443.6999969482422,3100
394.3000030517578,3150
345.1000061035156,3200
295.5,3250
248.4000015258789,3300
205.4999974568685,3350
159.0,3400
120.46666463216145,3450
85.20000076293945,3500
58.20000076293945,3550
36.413334655761716,3600
21.755555046929253,3650
12.642857483455114,3700
7.1499998569488525,3750
4.764285853930882,3800
2.6285714081355502,3850
1.5555555820465088,3900
1.0666666825612385,3950
0.9714285731315613,4000
